"영화제목","작성자","작성일","평점","리뷰","공감수","비공감수"
"첫키스만 50번째","wowm****","2020.06.28. 02:51","10","다시봐도 감동적이에요 한번사는 세상 저렇게 사랑하고 싶어요","0","0"
"첫키스만 50번째","jayl****","2020.05.25. 13:44","10","보는 내내 웃기고 보고 나서 행복해지는 영화","0","0"
"첫키스만 50번째","lkyy****","2020.05.09. 16:53","10","헨리같은 사랑을 할순있을까?","0","0"
"첫키스만 50번째","chae****","2020.04.17. 23:44","10","정말 아름다운 사랑을 표현한 영화.","0","0"
"첫키스만 50번째","kkat****","2020.03.21. 19:37","10","아담샌들러의 인생작!로맨틱 코미디의 최고봉!","0","0"
"첫키스만 50번째","ysy9****","2020.03.19. 13:48","10","내 인생영화! 따뜻하고 감동적이고 재밌고 다한다","0","0"
"첫키스만 50번째","fkdn****","2020.03.11. 21:55","10","헨리같은 사람과 결혼하고싶음","0","0"
"첫키스만 50번째","ysoo****","2020.03.11. 04:10","10","매일 기억을 잃어도 매일 나를 사랑해 줄 수 있는 사람이 있을까..","0","0"
"첫키스만 50번째","blue****","2020.03.02. 02:51","10","저렇게 사랑할 수 있을까...","0","0"
"첫키스만 50번째","bell****","2020.03.01. 07:04","8","매일을 하루만 주어진 것처럼 사랑하기. 정갈한 풍경과 온화한 낯빛, 행복한 항해.","0","0"
"첫키스만 50번째","mart****","2020.02.26. 00:58","10","아름답다","0","0"
"첫키스만 50번째","part****","2020.01.15. 20:00","10","너무 좋아요...너무 감동적이고 같이 많이 울었어요ㅜㅜ 노래도 너무 좋고 다 좋습니다!","0","0"
"첫키스만 50번째","ahrq****","2019.12.26. 01:07","10","너무 너무 좋아염, 연인들이 보기 좋음","0","0"
"첫키스만 50번째","lsr8****","2019.12.11. 11:57","10","고딩때 매우 감명깊게 본 영화","0","0"
"첫키스만 50번째","wlsc****","2019.11.18. 02:01","10","둘의 사랑이 영원하길 바라고 응원합니다","0","0"
"첫키스만 50번째","dkss****","2019.10.31. 22:21","10","내 인생영화 최고최고... 열번넘게봤어도 볼때마다 재밌다","0","0"
"첫키스만 50번째","phea****","2019.10.08. 00:17","7","이루기 힘든 사랑이거늘, 그 남자의 열정에 나도 매혹되네","0","0"
"첫키스만 50번째","elec****","2019.09.05. 23:22","9","드류 배리모어 정말 귀여웠네~~","0","0"
"첫키스만 50번째","mess****","2019.08.16. 08:59","10","보고싶다 이지인아~~","0","0"
"첫키스만 50번째","rlaw****","2019.04.26. 01:28","8","킬링타임용으로 좋은것같아요! 여운이 너무 남는 로맨스영화는 아니지만 잔잔한 감동과 중간중간에 재미가 존재하는 영화입니당","0","0"
"첫키스만 50번째","mung****","2019.04.18. 17:51","10","인생영화감동영화진정한사랑","0","0"
"첫키스만 50번째","happ****","2019.04.10. 23:54","10","인생영화... 명작을 이제보내요슬프면서 기분좋은 사랑이야기","0","0"
"첫키스만 50번째","pool****","2019.04.06. 08:38","7","괜찮았던 로코영화! 소재가 재밌었어요","0","0"
"첫키스만 50번째","pand****","2019.03.26. 09:35","10","현존하는 최고의 로맨틱 코미디!","0","0"
"첫키스만 50번째","wing****","2019.03.24. 16:42","10","볼만한 영화 입니다..","0","0"
"첫키스만 50번째","dldb****","2019.03.22. 22:46","10","첫 키스만 50번째, 최애영화","0","0"
"첫키스만 50번째","kpcc****","2019.03.03. 16:29","10","하와이의 아름다운 풍광과 함께 드류 베리모어의 전성기의 청순한 미모를 감상할 수 있다.","0","0"
"첫키스만 50번째","rudx****","2019.02.16. 04:02","10","로멘스물을 별로 좋아하진 않지만 이건 좋다","0","0"
"첫키스만 50번째","c074****","2019.02.10. 04:46","10","이제와서 다시보는데 진짜 인생영화 태어나서 똑같은영화를 2번  정주행을했다..그정도로 여운이남는다","0","0"
"첫키스만 50번째","dool****","2019.02.03. 21:42","10","남자가 여자를 사랑하는게 정말 느껴지는 영화였어요. 너무 재밌게 봤습니다","0","0"
"첫키스만 50번째","shur****","2019.01.16. 20:52","7","아담 샌들러 영화는 다른 건 다 이게 뭥미 o.O 라는 생각이 들었는데, 이것만큼은 좋았습니다.","0","0"
"첫키스만 50번째","uhbr****","2018.09.16. 07:52","10","최고ㅊㅗㅣ ㄱ        ㅗ","0","0"
"첫키스만 50번째","beco****","2018.09.01. 08:56","10","말할것도 없다. 가장 좋아하는 영화를 꼽으라면 주저없이 선택할 영화! 보고나면 기분이 좋아지는 영화! 꼭 보길","0","0"
"첫키스만 50번째","gksm****","2018.08.23. 17:34","10","상실하고, 사랑하고, 실망하고, 노력하라.노력은 죄가 아니다.","0","0"
"첫키스만 50번째","thfz****","2018.08.19. 02:57","10","14년이 지난 지금에서 봐도 매력넘치는 영화. 이 영화의 웃음포인트를 찾을 수 없다면 그건 외국 개그를 잘 모른다고 생각이 든다 제목과 내용이 찰떡 처음부터 뜻을 생각하게 만든다 지금 본게 아쉽다 느껴질 정도","0","0"
"첫키스만 50번째","knr8****","2018.08.17. 02:57","10","마지막 여운이 쩔어요ㅠ","0","0"
"첫키스만 50번째","wkdt****","2018.08.12. 00:11","10","내인생영화 백번본다ㅎㅎㅎ 모든커플에게추천","0","0"
"첫키스만 50번째","free****","2018.07.26. 04:22","10","악역이 없는 영화 조연들마저 매력터지는 영화","0","0"
"첫키스만 50번째","ssmq****","2018.07.16. 00:31","10","달달하다 .. 사랑받고 싶어지는 영화","0","0"
"첫키스만 50번째","msm0****","2018.07.13. 02:24","10","현실적인 줄거리는 아니다. 현실은 차치하고 영화속 이쁘고 감동스런 내용에만 흠뻑 빠진다면 당연 최고 로멘틱 영화이다. 마지막에 딸을 안아올릴때 루시와 묵묵하게 자연스래 모닝 키스하는 핸리 연기는 정말 압권.","0","0"
"첫키스만 50번째","leej****","2018.05.16. 23:54","10","결말이 뻔하지 않아서 좋았다.나도 저럴 수 있을까?","0","0"
"첫키스만 50번째","gree****","2018.04.15. 00:13","9","깔끔 담백한 로맨틱 코미디 영화.","0","0"
"첫키스만 50번째","yong****","2018.04.07. 18:06","10","저런 사람을 만난다면 두가지 선택밖에 없다. 평생 같이하거나 평생 안보거나...","0","0"
"첫키스만 50번째","skad****","2018.03.15. 11:39","10","로맨틱영화다운 달달설렌 그리고 뭔가모르게 여운이 남는 슬픈장면들~~ 굿굿","0","0"
"첫키스만 50번째","nyun****","2018.02.04. 23:14","10","로코 진짜 좋아하는데 와 이거보고 울었다 ㅎㅎ","0","0"
"첫키스만 50번째","mirj****","2018.01.30. 14:01","7","내가 넘 기대를 했었나? 그냥 그런데???","0","0"
"첫키스만 50번째","leth****","2018.01.23. 23:41","10","내가 제일 좋아하는 영화.","0","0"
"첫키스만 50번째","dhfb****","2018.01.23. 00:18","8","이렇게 멋진 사랑이 있을까... 매일이 고통스럽지만, 한편으론  매일이 감동일것 같다.","0","0"
"첫키스만 50번째","iced****","2018.01.04. 04:01","7","자칫 지루할 수 있는 소재, 그러나 매 장면이 아름답다!","0","0"
"첫키스만 50번째","dlgh****","2017.12.11. 00:17","10","마지막 결말 부분이 갑자기 급마무리 되는것 같아서 좀 그랬지만  재밌게 보았다","0","0"
"첫키스만 50번째","bigb****","2017.12.09. 18:08","10","다시보게되네요진심으로요십자십자","0","0"
"첫키스만 50번째","naji****","2017.12.01. 22:59","10","진짜 인생영화! 입니다????","0","0"
"첫키스만 50번째","hanm****","2017.11.22. 17:44","10","사랑하고 싶게 만드는 감동적인 영화 평점 10점 아깝지 않습니다","0","0"
"첫키스만 50번째","dbsx****","2017.10.30. 02:22","10","진짜 대박 영화다진정한 사랑이 뭔지 보여주는 코믹멜로영화속 두 남녀가 부러워진다","0","0"
"첫키스만 50번째","kimg****","2017.10.28. 01:12","10","가장 아름다운 사랑영화","0","0"
"첫키스만 50번째","tkfk****","2017.10.26. 15:37","10","이 영화 보면서 웃고 울고 보는내내 설렜다. 로맨틱코미디의 대가답게 모든것이 완벽하다! 인생영화!","0","0"
"첫키스만 50번째","ljmj****","2017.10.12. 23:04","10","정말 아름다운 사랑이네요~꼭한번 보셔야하는 영화 1순위로 정합니다~!!!","0","0"
"첫키스만 50번째","im55****","2017.10.03. 18:23","10","이 영화를 작년에 한 번 보고 어제 추석특집이라면서 무료영화로 잠깐 풀렸길래 봤는데, 그 때보다 더 재밌다. 기타치면서 노래부르는 씬은 진짜 명장면. 이렇게 몰입하면서 흐뭇하게 본 영화가 손에 꼽는데 진짜 이 영화는 사랑스럽다는 말이 제일 잘 어울림.","0","0"
"첫키스만 50번째","miso****","2017.09.17. 16:19","10","충격이다 가슴이 사랑으로 채워져서 지금 이 순간이 따뜻해","0","0"
"첫키스만 50번째","kimy****","2017.09.09. 00:23","10","최고의 영화 였습니다.","0","0"
"첫키스만 50번째","1203****","2017.09.02. 01:07","10","이걸 왜  이제야 봤는지...여름에 잘 어울리는 영화입니다","0","0"
"첫키스만 50번째","rlax****","2017.08.13. 08:50","10","이런 로맨틱한 사랑을 하고 싶네요","0","0"
"첫키스만 50번째","mone****","2017.08.13. 02:40","7","영화에서만 가능한 애기네요 그렇지만 루시가 행복해 보여서 다행입니다","0","0"
"첫키스만 50번째","dkse****","2017.08.06. 16:23","10","사랑하는 사람과 같이 보면 더욱 좋을듯..아담샌들러의 개그센스는 ㅎㅎ 보는 내내 소름 소름 소름 아름다운 영화...하지만 저렇게 사랑할수 있을까 하는 의문이...","0","0"
"첫키스만 50번째","fait****","2017.08.06. 06:46","8","웨딩싱어에 이은 따뜻한 두 배우의 사랑이야기에 다시부른 80년대 음악은 감초","0","0"
"첫키스만 50번째","pop2****","2017.08.04. 16:11","10","사랑이 뭐길레 ""베를린장벽""같은 넘기 힘든 벽을 넘고 사랑을 하는....","0","0"
"첫키스만 50번째","sssy****","2017.07.24. 16:33","8","독특한 스토리로 흥미로웟고 중간중간 개그도 섞여서 재미는 있엇지만 현대영화에 익숙한 나는 고전적인 느낌에 살짝 거부감도 잇엇다","0","0"
"첫키스만 50번째","bamb****","2017.07.23. 09:06","10","사랑하고 싶게 만드는 영화","0","0"
"첫키스만 50번째","xoxo****","2017.07.20. 18:02","10","진짜 사랑이란 무엇인지 알게해주는 영화네요!감동적이에요","0","0"
"첫키스만 50번째","ibra****","2017.07.16. 01:18","10","난 영화를 보면서 단 1분도 아담 샌들러 처럼 순애보적인 사랑을 할 수있을 거란 자신은 할 수없었다. 그냥 저 이야기가 거짓말인걸 알면서도 저 이야기만큼만 아담 샌들러가 영화를 만들어 줬으면 한는 바람에 평을 남기게 되었다. 샌들러형. 이렇게 만들자.","0","0"
"첫키스만 50번째","rkde****","2017.07.15. 01:08","10","진한 로맨스와 재미를 원한다면 이 영화를","0","0"
"첫키스만 50번째","lavr****","2017.07.14. 13:32","9","로맨틱 코메디 영화중 당연 최고의 영화.연출","0","0"
"첫키스만 50번째","mart****","2017.07.12. 18:46","10","50번째를 50만 번으로 봤어요. 왜 그랬는지;; 추억의 영화! 노트북만큼 완벽한 영화!","0","0"
"첫키스만 50번째","imbh****","2017.07.12. 03:23","9","눈뜬곳이 배 안이었다는 걸 보고 전율이..","0","0"
"첫키스만 50번째","w_ws****","2017.07.11. 12:21","10","1994, 2004, 2014 등10년마다 만나 희대의 로맨틱코미디를 남기는 드류랑 아담. 어렸을때부터 그들의 영화를 보며 자라왔지만 그런거 다 빼고도이 영화는 너무 재미있다. 있을때 잘하자","0","0"
"첫키스만 50번째","eimi****","2017.07.09. 20:45","8","비현실적이고 동화같은사랑이지만 영화로 잘만들엇다","0","0"
"첫키스만 50번째","4544****","2017.07.09. 19:20","10","이거는 봐도봐도 아름답다 미술적으로도 잘 만든 영화","0","0"
"첫키스만 50번째","hero****","2017.07.07. 09:37","8","둘의 낭만적인 셀카와 비치보이스의 음악이 기억에 남습니다","0","0"
"첫키스만 50번째","ehgu****","2017.07.06. 02:54","10","여자친구가 생긴다면 꼭 같이 보고싶은 영화","0","0"
"첫키스만 50번째","tj37****","2017.07.05. 13:21","10","이영화만 50번째~~~","0","0"
"첫키스만 50번째","love****","2017.07.05. 12:36","10","이거진짜..띵작..","0","0"
"첫키스만 50번째","wleh****","2017.07.05. 09:40","10","사랑으로 가능한 두 사람이 너무 감동적이었다","0","0"
"첫키스만 50번째","dldb****","2017.07.04. 21:25","10","너무 재밌었고 좋았어요ㅎ","0","0"
"첫키스만 50번째","kara****","2017.07.04. 17:31","10","최고의 로맨스영화. 결국 기억상실증은 호전되지 않았지만 그래서 더 아름다운 영화.","0","0"
"첫키스만 50번째","nala****","2017.07.02. 19:55","10","내인생 최고의 영화중 열손가락 안에 들어가는 영화 ! 5번이상본듯","0","0"
"첫키스만 50번째","akir****","2017.07.02. 19:27","7","하와이에서 살고싶어지는 아름다운 영화.","0","0"
"첫키스만 50번째","rhdd****","2017.07.01. 18:33","10","이제 명작이 아니라 아름다운 고전이 된 작품. 멋지다.","0","0"
"첫키스만 50번째","jdh1****","2017.06.30. 21:07","8","요즘 개봉하는 어지간한 영화보다는 좋다","0","0"
"첫키스만 50번째","flsk****","2017.06.30. 15:56","10","스토리는 뻔하긴하지만 명작은 시간의 구애를 받지 않는다 다시 봐도 좋다","0","0"
"첫키스만 50번째","thvn****","2017.06.29. 20:50","8","이게 무한 사랑이네~~ 받는것 보다..줄수 있어서 더 행복한~ 과연 이런 사람이 이런 사랑이 있을까~~ 감동","0","0"
"첫키스만 50번째","oyes****","2017.06.29. 16:23","10","넘 웃기고 사랑스럽고 재밌게봤어요 ㅋㅋ즐거웠습니다^^","0","0"
"첫키스만 50번째","reir****","2017.06.29. 03:26","10","헨리도 대단하고 루시 아빠와 오빠의 루시사랑이 정말 유쾌하면서 짠했어요ㅠㅠ 가족으로써의 아픔과 그로인한 타인에대한 경계.. 그렇지만 하나같이 루시를 위한 사랑에서 나온다 생각에 그들 모두와 섬사함들까지 의기투합 ㅋㅋ 정말 인생영화중 하나","0","0"
"첫키스만 50번째","cine****","2017.06.28. 23:18","9","코미디 감각이 썩 맘에 들진 않았지만 부담없이 볼 수 있는 로코. 로맨틱함.","0","0"
"첫키스만 50번째","jieu****","2017.06.27. 04:25","9","그냥 보면서 눈물이 나오면 내가 왜 울지?라고 하는데 그냥 눈물이 나요. 그냥 저 둘이 행복했으면, 나도 저런 사랑했으면 생각해보고. 근데 현실적으로 나는 저런 사랑, 열정 흉내내기도 힘들 것같다는 생각도 들고.. 의구심이 들 정도로 헌신적인 사랑..","0","0"
"첫키스만 50번째","krre****","2017.06.26. 21:41","9","화질이 좋지 않아서 보려고 벼르고 있다가 재개봉 한다고 하니 영화관가서 보겠습니다.","0","0"
"첫키스만 50번째","siss****","2017.06.26. 20:40","10","정말 좋았고 최고의 양화입니다","0","0"
"첫키스만 50번째","gran****","2017.06.26. 15:26","8","억지스러울수있는 스토리를 재미나게 볼수있는 영화^^ 여주와 남주의 모습이 넘 사랑스럽다","0","0"
"첫키스만 50번째","silv****","2017.06.26. 10:27","10","정말 최고의 로맨틱 코미디 영화. 주연부터 조연 그리고 귀여운 동물들까지, 연기면 연기 스토리면 스토리 어느 하나 빠질 것 없이 너무 완벽해서 영화를 보는내내 미소 짓게 되고 잠시도 눈을 뗄 수 없었다. 지금 사랑하는 사람이 있다면 꼭 함께 보길 !","0","0"
"첫키스만 50번째","ingm****","2017.06.26. 09:15","10","이게 13년전 영화라니 너무 재미있게 잘 봤네요","0","0"
"첫키스만 50번째","jung****","2017.06.25. 17:21","10","신기한 영화네요. 재개봉했지만 볼만한 영화네요.","0","0"
"첫키스만 50번째","s741****","2017.06.25. 14:02","10","최고에요 웃고 있는데 눈물이 ~~","0","0"
"첫키스만 50번째","toll****","2017.06.25. 13:13","10","사랑! 최고의 영화.","0","0"
"첫키스만 50번째","adon****","2017.06.25. 11:24","10","제일 좋아하는 영화. 처음으로 영화 DVD를 구매했었지요!캐릭터들이 다들 귀엽고.사랑스럽고. 배경음악도 다 듣기 좋았어요.추천합니다!","0","0"
"첫키스만 50번째","alsg****","2017.02.27. 23:36","9","드류 베리모어가 정말 사랑스럽게 나오는 영화 스토리도 마음에 들고 연기도 마음에 들고 뻔한 엔딩이 아니라 더 좋았다.","0","0"
"첫키스만 50번째","mist****","2017.02.27. 21:20","10","첫키스만 50번째 진심 50번은 본거같아 .나도 남들처럼 한 두번 봤을땐 와 감명깊게 봤다..라고 느꼈는데 한 5회 보니깐 하루에 한번 고백성공 하는 아담 샌들러를 볼 때 마다 빡치기 시작함,기대해 2편은 내가 만든다 ""이혼만 50번째"" 캬악 퉷","0","0"
"첫키스만 50번째","1ky4****","2017.02.25. 12:56","10","평소에 잘 안우는데 이 영화보면서 엄청 움..","0","0"
"첫키스만 50번째","tigm****","2017.02.24. 23:38","10","진짜 왜 이제 봤는지 모르겠다..평점을 처음 남기게 되는 영화가 이 영화라서 매우 좋다 진짜 여운이 매우 많이 남는 영화인 것 같다 특히 중간중간에 웃긴 장면들이 나와 지루함을 없애주고 여주와 매일 사랑에 빠지는 남자가 매우 대단하고 사랑스럽다","0","0"
"첫키스만 50번째","timo****","2017.02.24. 22:18","10","정말 영화다운즐거운 영화","0","0"
"첫키스만 50번째","wlsd****","2017.02.24. 19:09","8","사랑의 불가능은 없고 장벽도 없다라는걸 알려주는 영화 무엇보다 미국의 엄청 프리한마인드가 돋보이는엉화","0","0"
"첫키스만 50번째","dugg****","2017.02.21. 03:37","10","가슴이 아프지만 사랑이란 이런것이다 라는 것을 알것같았습니다 너무 좋은영화에요","0","0"
"첫키스만 50번째","mien****","2017.02.18. 13:17","10","시간이나 때우려고 봤는데 왠걸~ 완전 명작이네요.","0","0"
"첫키스만 50번째","uri_****","2017.02.06. 23:12","10","하와이의 로망을 만들어줌","0","0"
"첫키스만 50번째","js97****","2017.02.06. 02:34","10","너무 사랑스러운 영화에요 진짜로..","0","0"
"첫키스만 50번째","mink****","2017.01.23. 16:00","9","아름다운 영화..또봐야지","0","0"
"첫키스만 50번째","ppdd****","2017.01.23. 13:13","10","속물적이거나 가볍지 않고 따뜻해서 좋았다.","0","0"
"첫키스만 50번째","hoju****","2017.01.13. 08:49","10","굿굿 재밌네요 ~~~^^^^","0","0"
"첫키스만 50번째","tkdt****","2017.01.03. 00:12","10","^^좋은영화입니다  즐감하세요","0","0"
"첫키스만 50번째","0jin****","2016.12.30. 23:03","10","진짜 아름다운 영화.. 넘 로맨틱하네요","0","0"
"첫키스만 50번째","nert****","2016.12.28. 16:54","10","몇번이나 더봐야 질릴까","0","0"
"첫키스만 50번째","malk****","2016.12.20. 11:37","10","두사람이 같이 나온 수많은 영화중에 이게 최고...","0","0"
"첫키스만 50번째","yubi****","2016.12.10. 05:26","10","정말 오랜만에 다시 봤는데 또 기분이 흐뭇해지는 영화다 정말 명작 영화!","0","0"
"첫키스만 50번째","vktk****","2016.12.08. 01:50","9","요즘같은인트턴트식사랑만보다가여자를위해노력하는게신기하다","0","0"
"첫키스만 50번째","jug7****","2016.12.06. 09:17","10","내 인생영화중 하나가 된듯 싶다","0","0"
"첫키스만 50번째","syoc****","2016.12.05. 22:04","7","드류 베리모어 주연작 중 가장 사랑스럽다","0","0"
"첫키스만 50번째","berg****","2016.11.29. 03:24","10","인생 최고의 영화 중 하나","0","0"
"첫키스만 50번째","soon****","2016.11.29. 02:29","10","울고싶을때마다 보는영화","0","0"
"첫키스만 50번째","mjha****","2016.11.22. 19:00","10","30분 짜리 영화인줄 알았다. 시간이 너무 잘가서","0","0"
"첫키스만 50번째","x999****","2016.11.13. 16:18","10","그냥 보면 후회는 안한다 원래 이런영화 안좋아하는데 ㅋ","0","0"
"첫키스만 50번째","ehgn****","2016.11.13. 16:05","10","그저 웃기기만 할 영화라고 예상했지만 꿀잼!","0","0"
"첫키스만 50번째","looo****","2016.10.23. 17:50","10","지루하지 않고 재밌고 감동적이다...ㅠㅠ","0","0"
"첫키스만 50번째","clic****","2016.10.22. 00:08","9","엔딩 울컥. 실제로 이런 남자가.있을까 싶긴함.","0","0"
"첫키스만 50번째","77ki****","2016.10.20. 15:54","10","마음이 따뜻해지고 흐르는 눈물이 저를 편한하게 해주네요","0","0"
"첫키스만 50번째","pjnm****","2016.10.13. 03:33","9","노래도 좋고 너무 슬퍼요ㅠ남자도 대단하고 비디오만으로 납득하고 매일 행복하게 살아가는 아내도 대단하고....ㅠ","0","0"
"첫키스만 50번째","1xcv****","2016.10.06. 00:38","10","정말 여운이 많이 남았던 영화입니다.","0","0"
"첫키스만 50번째","vlzk****","2016.10.03. 15:14","10","남자가 너무 로맨틱하다","0","0"
"첫키스만 50번째","ksh5****","2016.09.29. 12:18","7","하와이의 풍경과 잘어울리는 유쾌한 로맨틱코미디","0","0"
"첫키스만 50번째","jint****","2016.09.27. 01:43","10","그냥 10점 줄 수 밖에 없는 영화","0","0"
"첫키스만 50번째","best****","2016.09.25. 07:24","10","이건 무조건 10점이죠. 다른점수는 있을수 없어요","0","0"
"첫키스만 50번째","jyj0****","2016.09.19. 15:14","10","남자는 여자를 진심으로 사랑하고 여자는 남자와 운명적인 관계구나 기억을 잃어도 계속 같은 남자를 사랑하게 된다니..","0","0"
"첫키스만 50번째","blue****","2016.09.15. 12:04","8","유치하지 않게 풀어나가는 이야기와 하와이의 자연 경관을 동시에 즐길 수 있는 영화..","0","0"
"첫키스만 50번째","cact****","2016.09.07. 21:08","10","사랑이 얼마나 대단한 힘인지 알게되는 영화","0","0"
"첫키스만 50번째","poer****","2016.09.05. 06:01","10","여운 지림 엄청재밌음ㅋㅋㅋ","0","0"
"첫키스만 50번째","bexc****","2016.09.03. 21:37","10","이제서야보다니.. 슬프고 감동적이고 너무나 아름답다. 꼬마들과 해마 등 깨알 조연들도 너무 귀엽고..","0","0"
"첫키스만 50번째","kara****","2016.08.30. 13:00","10","잔잔하게 여운이 남는 영화","0","0"
"첫키스만 50번째","help****","2016.08.24. 03:23","7","이 영화 안 본줄 알고  봤는데 봤던 영화네 . 몇번 봤는지 기억도 안나네","0","0"
"첫키스만 50번째","samm****","2016.08.24. 00:21","8","미쟝셴을 잘 살린 영화.","0","0"
"첫키스만 50번째","jisu****","2016.08.23. 02:42","10","인생영화! 서로의 소중함을 알게 해 주는 영화네요","0","0"
"첫키스만 50번째","amd0****","2016.08.16. 05:25","10","몇일동안은 후유증에 시달리겠군...","0","0"
"첫키스만 50번째","khh9****","2016.08.11. 08:23","10","너무 좋다 행복하다 알로하 ~","0","0"
"첫키스만 50번째","binn****","2016.08.08. 14:58","6","다시 한번 볼 만하다 ..","0","0"
"첫키스만 50번째","dudg****","2016.07.31. 13:22","10","아름답다는 말밖에. 로맨틱영화중 최고","0","0"
"첫키스만 50번째","some****","2016.07.26. 00:05","10","봐야지 봐야지 미루다가 짬이 나서 드디어 볼  수 있었던 영화나도 단기기억상실증에 걸리고 싶다는 생각이..매일 이 영화보면서  힐링 좀 하게ㅜㅠ","0","0"
"첫키스만 50번째","jerr****","2016.07.24. 16:37","10","진짜로혁명 너무좋다행복한영화","0","0"
"첫키스만 50번째","hjki****","2016.07.20. 20:27","9","재밌고 신선하고 진짜 다 좋은데 식스센스 스포당해서 9점.. 으!!!!","0","0"
"첫키스만 50번째","king****","2016.07.16. 23:27","10","완전웃겨 ㅋㅋㅋ 유쾌하고 오글거리지도 않고 ㅋㅋ 담백함","0","0"